,V14,V4,V10,V17,Time,V12,V26,Amount,V21,V8,V11,V7,V28,V19,V3,V22,V6,V20,V27,V16,V13,V25,V24,V18,V2,V1,V5,V15,V9,V23,Class_1
21,-0.573672764763715,0.24911554600346725,-0.22781969628303794,0.9047344729807302,0.06434249668816855,-0.1762198372039836,0.06300644303695246,-0.2007687481662106,0.06851125685728487,-0.06673372007487138,0.1723605004319605,0.08886507837186436,0.12911286403145839,-0.4652209338930038,-0.19433437370359435,-0.13414020689064232,0.022866061873980915,-0.026283616406548173,0.07061123190409274,0.28623630631316577,-0.08537410752566794,0.14416124436212135,-0.16002215095884373,0.195121535826079,0.22092760175436812,-0.0143446878015452,0.28027875553509624,0.11436152359794145,-0.24307263816490102,-0.06857245330561276,0.0
22,-0.22039842586351685,0.29478128046012597,0.011653986077807137,0.1447472743991534,0.07563481806217276,-0.022723252358051747,-0.045666970627252904,0.1968323793731599,0.043221255943912296,-0.038885256061393904,0.004759180085177434,0.09215874527790645,0.04542855669506261,-0.2881303138202099,-0.11775312282610377,-0.0895220419874419,-0.033553324780419794,0.16653978714276896,-0.030618545350232246,0.21724368392691132,0.07435789052419786,-0.09590259748385702,0.036415506821709506,0.06620846287295931,-0.08159309492233234,0.0025472105306791667,-0.02057991367330832,-0.0549542942214846,-0.0966693775016886,-0.06078816723460839,0.0
23,0.10962461729643377,0.018936907213731778,-0.10798166740616937,-0.009411523235489442,0.12473300127154374,0.1152738682641989,-0.28410491683625827,0.2183613960112749,0.09670130688822753,-0.050594415930992696,0.07234335213383027,0.12135430641909437,0.03971910391121102,0.09002600622385729,-0.15831723851760765,-0.02691154313157739,-0.060450643417615704,0.2455175271371411,-0.04372112099288808,-0.10751347023862887,-0.1354732172548161,-0.01736500054544626,0.009380697415874231,0.060051589281837535,-0.2209167014517675,-0.03307636739673282,-0.10128651794799515,-0.04652270779790371,0.1348086772575494,-0.14708011425855955,0.0
24,0.07573121835765245,0.040182023827825014,-0.004284260425379853,-0.04928728655889484,0.07157387468956972,-0.07033899030478694,-0.06680580281658328,0.1966583412230617,0.0030057319591767907,-0.12437454334622478,-0.15835136195200933,0.30628439629556115,0.11437058459413933,0.13246856262903764,-0.19213954738287775,0.25518137395339324,-0.027731020950374365,-0.20479178926351932,0.18315263473825585,-0.10482098796310527,-0.026422572896443657,-0.17641662966551702,-0.09863844727947639,-0.006021806312339922,-0.10417391782220198,-0.10808979772677148,0.004250523945275168,0.020634022769159387,0.013687899202666031,-0.025307435868019916,0.0
25,-0.6952416439675362,0.3228079082390465,-0.7859269750782782,-0.9740332925269826,0.01609985607653806,-0.5283029314536728,0.026267713788889435,-0.1534345361606929,0.1781747948194854,0.15870655245905999,0.6056535601059905,-0.4016686954067927,-0.06529839534639825,0.4047010027194681,-0.3579516390360917,0.1429211282968058,-0.22533639630632085,0.1030214381558638,0.04538726979234862,-0.6775505110711884,0.2120700728311781,0.06898400113984479,-0.06833543277900109,-0.3512141184859176,0.33812709216603315,-0.12926933675905017,-0.13108906944815785,-0.05595629270296777,-0.29938875248488334,-0.04379392903596679,0.0
26,-0.35764906683881414,-0.035483645190238645,-0.5843493442474709,-0.5864478862704641,-0.08401192263630775,-0.1990749521021965,-0.18499392420419197,0.14273019570232423,-0.10142459075225363,-0.14652911903389393,0.21743202105432197,-0.24585738622254155,0.053702335542532675,0.10550109890551589,-0.14702536232716945,0.06830128106653596,-0.004389828156426899,0.10737481789745926,0.15431362789940595,-0.2537852517939387,-0.02380749917336507,0.021254311286827594,-0.10119771610306343,-0.09307432756744327,0.10620789597966147,-0.11502551196178008,-0.15028503738831464,-0.03968781465117658,-0.05161785788415746,-0.11199536350900674,0.0
27,-0.6112472511794598,0.27453597774441313,-0.827556940064109,-1.2829526477505075,-0.12243245063620764,-0.4212274565963021,-0.019385141668359796,-0.021763523032883973,0.20707833074491383,0.39998283019782094,0.2651235465534878,-0.5893142100032198,0.1456253208266735,0.43327680160170556,-0.2623745619174948,0.08443150201593522,-0.09987992978592337,0.07516975972717554,0.11977347906050957,-0.7031451433149344,0.15145484978146004,-0.03212303878433021,-0.00757260820833844,-0.5846883445897167,0.3402285019165752,-0.17652487028977373,-0.33856831904559553,-0.02998698747821165,-0.38151790158199095,0.003722778715805219,1.0
28,-0.36704866573418954,0.0866226616345385,-0.4757200510772913,-0.3657034598477994,0.01857521000429815,-0.3824265555339705,0.022835626797856275,-0.12071457382022296,0.17833898529143957,0.13224578565066517,0.32511845626281943,-0.34349547107069767,0.10857453223130356,0.0013707945402397612,-0.21865034988795135,0.012351870930447704,-0.11841921308330347,-0.13669162947699026,-0.2354734234278138,-0.1727919902268084,-0.01010338122383576,0.02365595263199289,-0.05439790038514893,0.026608882869238425,0.18005162945459754,-0.18451892731251968,-0.17753586203653107,-0.10182644745674949,0.10615335390686483,0.08250347831342335,0.0
29,-0.357547261976377,0.03984284726337174,-0.3575787778519149,-0.5317485722034706,0.15647251227399459,-0.22494164159504876,0.09991796566622177,0.07528878531983403,0.10321325524065154,0.12572381145475606,0.16797811226062712,-0.18072789126067035,0.060657331778427304,0.03349208495979119,-0.1395230120869626,0.11589378660099643,0.009587788904212956,0.03200138584316662,0.09673364580098505,-0.1717068697460446,-0.04131135257589337,-0.13898467241792536,-0.004443245712035091,-0.0616343871270581,0.07212782791628095,-0.06281960887447596,-0.08143795822658374,-0.08018401496069666,-0.057261523368470714,0.0302032542074738,0.0
30,-0.6660196143744831,0.24216931267248717,-0.5647973778236662,-0.9662052274905253,-0.11158928464061006,-0.43593204636192606,0.006068936209487196,-0.16205709689136102,0.3209807697566477,-0.061841073186280814,0.3354421008943874,-0.33941804218869204,0.12258978400474008,-0.10735910770065824,-0.16568118293945405,-0.04195422195500895,-0.05236500906978166,0.009866595224730839,0.19932409379659002,-0.5399358137403046,-0.1545897782124141,0.0037387731324459396,-0.03708431054315876,-0.5382582175337473,0.2523531213939633,-0.14849930660615954,-0.08420157703360044,-0.04743096102544893,-0.290776917684792,-0.03143603346147777,0.0
31,-0.436813489743124,0.1357370815073094,-0.22293882147354252,0.5534156592054118,-0.03619252319174315,-0.0699192423215386,-0.024738058805830986,-0.1534345361606929,-0.04242386487721299,0.0018577113541765784,0.031283698300004756,0.03944275186254023,0.032109372258686875,0.032830160515020544,-0.06672311975865326,-0.09495320318239388,-0.036292875185592724,0.039201069575674215,0.02746094952307183,0.07043108631062682,0.060445924855605425,0.049925564626108296,-0.17367655175070293,0.20039398220126842,0.09554940046789842,-0.047617081431312956,0.15121872218975574,0.07914824331996072,-0.045902940379937786,-0.04387808290716509,0.0
32,-0.5537804077337423,0.37234567913007127,-0.9295407948975644,-1.2041509013073972,-0.14212661008397037,-0.4125533432917396,-0.039698398210621086,0.08941554597868631,0.23598713914068498,2.5708206753464147,0.4203387727791659,-1.4320472125347712,0.13013860863169016,0.1147223114778811,-0.8618971251555637,-0.24067454773137772,-0.47348717509592114,0.2153582061472013,0.37686362890490377,-0.5329872613166422,0.07767808521243401,0.36387096254636486,0.016597339087755052,-0.5374151331437247,1.2836255419280875,-0.4897986434836225,-1.2403110235631956,-0.01165188111906528,-0.3945276764978514,-0.18121368842166088,1.0
33,-0.6889680680188135,0.27377409405956804,-0.8336882246951474,-1.0332272157478015,0.016106099013413526,-0.5212134030968787,-0.08068268811280066,0.15793902133748206,0.1713545687980057,0.1663592356962637,0.5802238146758929,-0.2842910408008938,-0.0745429041462927,0.18015094681688032,-0.4163725515777708,0.18354906895062076,-0.16545478715145287,0.01348401933375502,0.15066678897978297,-0.6117124600143125,0.21011858688491225,-0.11393452061823121,-0.06684911682328283,-0.3714490178950366,0.356718312226467,-0.14094186180948468,-0.2586600685429393,-0.16986393488482515,-0.2504707252792053,-0.0015438858835533562,0.0
34,-1.058517007208652,0.5664155163377989,-1.2743285767305865,-1.8668979602228188,-0.0021133225343580907,-0.7554153759676485,0.08623100670707265,-0.20007908977922617,0.2951299309628356,0.3917597898495637,0.7183948597398205,-0.8608097238545556,0.2379539941217089,0.3011742210769175,-0.4368762815919312,0.07470915229328522,-0.31264131649308646,0.1556340909818161,0.37084485340611073,-0.9402545724615129,-0.02245125751197408,-0.15315022679579798,0.059401202284125064,-0.774351012279435,0.475942395066561,-0.16552358673532303,-0.393365737571715,0.010009992321586223,-0.5657045236354546,0.06159300183551368,1.0
35,-0.42621514970999064,0.09278164070034298,-0.25667173704678936,0.4878956979858837,-0.03685791901829247,-0.09552363169562002,-0.11411661424990842,-0.1534345361606929,-0.04528311880487052,-0.01602129544900079,0.07171312691445755,0.04247113646672273,0.04263634597554265,-0.19142736205720812,-0.02765095163546431,-0.11661456767913718,-0.2016577462852839,-0.024563818949423936,-0.0012746907365241333,0.1653372876265831,-0.10288975207711318,0.0848390177186649,0.043420386348735136,0.1990409164611331,0.06863794471441798,-0.08858653443485834,0.13638074762159735,-0.05410011465424606,-0.010704379432254923,-0.06043583862856382,0.0
36,-0.5272273914762401,0.25438262562798947,-0.3241764663457545,-0.3959340182835947,-0.06235135066905747,-0.3189356611626196,0.045794017194473804,-0.1534345361606929,0.146289600491541,-0.037816248321709246,0.14536031883048267,-0.15716628914733852,0.07286103608285929,0.10205352622003519,-0.06492211702971058,-0.04994593174455822,-0.04123228000459722,0.045145832087250405,0.1560154419793161,-0.2816683367442826,-0.11227834321207401,-0.017852606810744458,0.01189785504642612,-0.13938718622337884,0.18189958843881604,-0.09047840446948335,-0.04881824356272058,-0.0371902661569561,-0.18048818570436398,-0.03609120806437859,0.0
37,-0.37775552905916754,0.39065660498274396,-0.6082914490977441,-0.3658504590480208,0.0029654766859435414,-0.3839104987244416,0.08833261537143525,0.027027448205702093,-0.8766141301443275,-0.7767523694046614,0.2309764481696336,-0.708127398323962,0.0515659313661026,0.019113264984041478,-0.20697842937975394,0.36345410167719505,0.17197571403518747,0.4981723120442725,0.004466124150114858,-0.19336513054678292,0.17846038927900565,-0.1179471996911426,-0.09309379879148796,-0.03533875511976058,0.4335536122693634,-0.15984940823358815,-0.15660398155885283,-0.02198717756366026,-0.2892524292803752,0.1570782303798458,0.0
38,-0.2061522717643554,0.06011091078022525,-0.1383613795167986,0.22682791726523713,0.07307470321378529,0.004045790408028326,-0.11038861856034957,0.14561795275355088,0.004251492613722287,-0.04821679585083557,-0.033009878157364336,0.06120481931063806,0.013684814989038318,0.0006436445853449779,-0.15671288569887756,-0.030913788418659993,-0.12015962144155704,0.046744992608613,-0.005188561153637717,-0.013730122959991814,-0.013928551422156026,0.04353572132938834,-0.054619384512290224,0.07981597841956511,-0.039920240234160034,0.0924677899678296,0.013908019593610857,-0.010614181515478058,0.09196763857113809,-0.04075064032149884,0.0
39,-0.2845458299301556,0.053211371923017906,-0.4351771944472548,-0.42644827795914386,-0.007799803879165417,-0.34076404631518875,-0.007592197209472835,0.03530079612445188,-0.011754728853009135,-0.23326248989123227,0.2032280518642086,-0.27988969285805504,0.023542492658562526,0.07410499099982161,-0.09923948845751426,0.1321243314531744,0.09443284441310633,0.06966394425424807,0.09197997043355517,-0.24534476778865572,0.06694706280632022,0.035360374426671386,-0.06796007956874146,-0.016760232773613437,0.10476703117703927,-0.10871111168777561,-0.021409630195261355,-0.23939084026368995,0.11219746844801484,-0.048735547455573264,0.0
40,-0.942893476289495,0.6392482374559486,-1.4810289303664022,-1.1257535856160552,-0.1557030112504327,-0.629016114916558,0.13547490071838209,-0.1534345361606929,-0.34206881926956234,0.25577696026270147,0.7591374610376959,-1.430084205506216,-0.45840373755305885,0.06806035898609626,-0.8131156587559264,0.13128627492724582,-0.2399267100716637,0.1303994982513183,0.5595200311927517,-0.6438896620891199,0.09652133217051832,0.018152991127749894,-0.16090250334547046,-0.5279009376406141,0.8814144553499024,-0.404814444103878,-0.704605097817361,-0.05110436080381533,-0.6818023655868889,0.21515343303183604,1.0
41,-0.3939769012719117,0.19785183595199746,-0.39898346853492445,-0.5639849163494927,-0.06714682930071203,-0.33434707570666544,-0.0019437736465787252,0.12219687138749516,0.09142473516305187,0.13261248755251134,0.1084153773240513,-0.18421123679378543,0.042503799006444506,0.24546070573175846,-0.17498106861403773,0.023644567202163715,-0.036072299561261324,0.029055258665268723,0.08067498757601615,-0.308996694964043,-0.07968369852531607,-0.015578383276154545,-0.08792818748779938,-0.13237609381684232,0.18886096483474651,-0.09974947709991802,-0.17830777061752479,0.21603760910424472,-0.19582624541991103,-0.015366922951897913,0.0
42,0.030626123513649257,0.08015673265941214,0.12181309292725058,-0.09868934484377244,0.1511559163059149,-0.08608912656614949,-0.135068226506235,0.18997425733370749,-0.0427422373778875,-0.10869289896700843,0.10114998122825203,0.3062015461368019,-0.027783765676921174,0.10708426337336867,-0.08476207926330262,0.0788648802937901,0.04224453091921111,0.004153289606003543,0.12883320296768658,-0.055319143520127054,-0.15550595693758335,-0.030836805432118846,0.13565866653683037,0.057417257314588875,-0.07564084158801838,-0.11451232400607314,-0.0019113654345607062,0.027792085105640123,-0.0008623522514291413,0.07962916054695769,0.0
43,-0.748470084957171,0.3567821038897796,-1.0327788897576493,-1.3680652448026325,-0.14666597401537787,-0.48774685297895976,-0.04279199030335921,0.08941554597868631,0.22947233865645958,1.6467591383411508,0.5296991417515542,-1.143315180818426,0.15697509660712475,0.17417331009937476,-0.7054396390194734,-0.1560876926377263,-0.41600575061019046,0.20034629506071924,0.4519160381584867,-0.6362123151591259,-0.012911063178899604,0.21772436787207378,0.008770763392525933,-0.5614021942982643,0.9240827816268867,-0.39335145285166434,-0.8943834333563399,0.0006268337656336412,-0.4294589502494125,-0.10934826500984776,1.0
44,-0.9531223619851034,0.4405713286285601,-0.6613827829497025,-0.33082184742370624,0.13814538957329953,-0.44853276487253196,0.10542947839227479,-0.16167391868308473,0.08600490314416327,0.09636883428130319,0.39276831660256367,-0.23087733703834776,0.11495591732410834,0.09679988947648714,-0.34926524555337485,-0.06149607310048897,-0.24720004879183,0.10822083445394622,0.21119245200413883,-0.2976656162889884,-0.023447636705870148,-0.062424113451343424,-0.12057128351033206,-0.020901684276610665,0.36828955456761275,-0.0506498089358588,0.017861507496600013,0.12343496359457677,-0.48596624493043017,-0.01551313467287239,0.0
45,-0.5706598660728204,0.28807363621553744,-0.1860656219736235,0.8744908314512179,-0.1367727726033069,-0.14271818359290786,0.10782097816458683,-0.16520685321133838,-0.013389990013566134,-0.0351239295694212,0.3329498591334972,0.13517834058161685,0.048055587645754586,-0.3365516153199717,-0.21531994154672746,-0.03613192164651987,-0.1575174020158212,-0.004244900904950343,0.0009883380443374069,0.3425029059867227,-0.13276864374407943,0.2675150221725679,-0.07974938241614501,0.3726037189986184,0.20715145764018789,0.05345493443306346,0.2177947083064126,-0.03784970391083846,-0.28115416291485934,-0.08436526952755496,0.0
46,-0.7605602353419578,0.29758100039019675,-0.5123640826813651,-0.9740443804953175,-0.06660949189515174,-0.44544423712066006,-0.07464023050659666,-0.15015616787568953,0.1048588185701023,0.1884058963728952,0.3131761873746638,-0.47019599648110033,0.20678987829574041,0.32247249981334114,-0.26895647783200793,0.06433533575525248,-0.08785129110891877,-0.03731625702680318,-0.3541262379159117,-0.6317370544193889,-0.12071886412623142,-0.13381665136397142,-0.03555730077706846,-0.4766875571182808,0.1805825818935783,-0.2021882566437409,-0.23712768806664292,0.027667560190792216,-0.06685526744038685,0.08919946296669683,0.0
